project_id_number,title,funding_start_year,funding_end_year,institution_id,institution_name,duration,subject,person_ids
224226751,Einzelmolekül-Fluoreszenzmethoden zur Untersuchung von Konformationsänderungen und allosterischen Effekten in Chaperonen (A11),2012,,10125,Technische Universität München (TUM),3,,1864221
224227548,Gekoppelte Bindung- und Faltungsreaktionen intrinsisch ungeordneter Proteine (B01),2012,2015,10125,Technische Universität München (TUM),4,,1132636
224227929,Untersuchung von Strukturbildungsprozessen induziert durch Bindungsvorgänge mittels Moleküldynamiksimulationen (B02),2012,,10125,Technische Universität München (TUM),3,,1337231
224274695,Konformationskontrolle von Multidomänenproteinen durch RNA Bindung (B03),2012,,10125,Technische Universität München (TUM),3,,1635372
224276493,Reguationsmechanismen und dynamische Eigenschaften der Protein Kinase G (B04),2012,2016,10125,Technische Universität München (TUM),5,,113458193
224280130,Strukturelle Dynamik kleiner GTPasen unter dem Einfluss posttranslationaler Modifikationen (B05),2012,,10125,Technische Universität München (TUM),3,,223363135
224283875,Interaktionen zwischen fehlfaltenden Proteinen und kleinen Hitzeschockproteinen (B07),2012,,10125,Technische Universität München (TUM),3,,1629391
224284819,Alternatives Spleißen - Schalter und konformationelle Diversität (B08),2012,2016,10125,Technische Universität München (TUM),5,,"1614992,90724195"
224287301,Design alternativer Protein- Konformationen (B09),2012,2015,10125,Technische Universität München (TUM),4,,1833248
224357011,Biophysikalische Methoden (Z01),2012,,10125,Technische Universität München (TUM),3,,"1635372,1022695"
224361970,Zentralprojekt (Z02),2012,,10125,Technische Universität München (TUM),3,,1022695
232950399,Charakterisierung und Kontrolle der Interaktion einer teil- und vollfließenden generischen 2D Dual-Bell-Düse mit der Heckströmung (B06),2013,,10125,Technische Universität München (TUM),3,,1786768
233097790,Modellierung des Wärmeübergangs in Grenzschichten von Brennkammern (C06),2013,,10125,Technische Universität München (TUM),3,,1764420
233098077,Wechselwirkung von Akustik und Verbrennung in Raketenbrennkammern (C07),2013,,10125,Technische Universität München (TUM),3,,"164956731,317858216"
233204088,Experimentelle Untersuchung zur Lebensdauervorhersage (D09),2013,,10125,Technische Universität München (TUM),3,,"1490883,178691546"
245845833,GRK 2022: Alberta Universität/Technische Universität München Internationale Graduiertenschule für Funktionelle Hybridmaterialen (ATUMS),2015,,10125,Technische Universität München (TUM),3,,"1235056,243613908,243613908"
247412962,Hochauflösendes Ionenfallen Massenspektrometer,2013,2013,10125,Technische Universität München (TUM),1,,1847221
248053520,Untersuchung der molekularen Kräfte bei globalen Konformationsänderungen in Proteinen und Nukleinsäuren (A10),2014,,10125,Technische Universität München (TUM),3,,1337231
248138104,Nicht-lineare Mechanik und Selbstheilung in makromolekularen Netzwerken (B11),2014,,10125,Technische Universität München (TUM),3,,"280532269,81329464,129455360"
256934375,FT-NMR Austauschkonsole 500 MHz,2014,2014,10125,Technische Universität München (TUM),1,,993962
256947973,Supraleitendes FT-NMR Spektrometer 400 MHz,2014,2014,10125,Technische Universität München (TUM),1,,993962
266873126,Titan-Saphir-Oszillator und Verstärker,2014,2014,10125,Technische Universität München (TUM),1,,27030065
268250721,Hochauflösendes Feldemissions-Rasterelektronenmikroskop,2015,2015,10125,Technische Universität München (TUM),1,,1202745
275311156,Aktiv geschirmter supraleitender Helmholtz-Magnet,2015,2015,10125,Technische Universität München (TUM),1,,1777218
276742439,300 kV Cryo-Transmissionselektronenmikroskopie-Anlage mit direkter Elektronendetektion,2015,2015,10125,Technische Universität München (TUM),1,,54760568
277016334,Struktur und Funktion des CCaMK/CYCLOPS Komplexes (B11*),2015,,10125,Technische Universität München (TUM),3,,1212020
283604770,SFB 1258: Neutrinos und Dunkle Materie in der Astro- und Teilchenphysik (NDM),2017,,10125,Technische Universität München (TUM),3,,1873373
286313734,Supraleitender Hochfeldmagnet für Extreme Bedingungen,2015,2015,10125,Technische Universität München (TUM),1,,1677403
290349870,Institutionelle Reflexivität in soziotechnischen Netzwerken: Partizipative Analyse und Gestaltung zyklenbasierter Innovationsarbeit für PSS (A11*),2016,,10125,Technische Universität München (TUM),3,,1515697
290359796,Röntgenphotoelektronenspektrometer (XPS),2016,2016,10125,Technische Universität München (TUM),1,,1581904
310511447,Drucktechnologie-Plattform zur Materialabscheidung und Mikrofabrikation von bioelektronischen Systemen,2016,2016,10125,Technische Universität München (TUM),1,,46158174
314217651,UHV Sputtersystem für supraleitende und magnetische Materialien,2016,2016,10125,Technische Universität München (TUM),1,,1441164
317174517,Kristallzüchtungsanlage,2016,2016,10125,Technische Universität München (TUM),1,,1677403
317880357,Methoden der genetischen Code-Erweiterung für Studium und Kontrolle konformationeller Proteindynamik und Proteinassemblierung (B10*),2016,,10125,Technische Universität München (TUM),3,,271157230
317880786,Strukturelle Mechanismen und Zelluläre Regulation von Assemblierungs-induzierten Proteinfaltungsprozessen (B11*),2016,,10125,Technische Universität München (TUM),3,,279353117
317881207,Multiskalenmodellierung und de novo Design konformationeller Proteinschalter mit langer Reichweite (B12*),2016,,10125,Technische Universität München (TUM),3,,277316993
317881442,Konformationelles Schalten von BclxL in einer nativen Membranumgebung (B13*),2016,,10125,Technische Universität München (TUM),3,,175186140
317890697,Experimentelle und numerische Untersuchung der Dual-Bell-Düsenströmung unter realistischen Flugbedingungen (K02*),2016,,10125,Technische Universität München (TUM),3,,233255256
321603732,Einkristall-Röntgendiffraktometer,2016,2016,10125,Technische Universität München (TUM),1,,1049206
327087223,Neutrinoloser Doppelbetazerfall: Wegbereiter für ein Experiment der nächsten Generation ((01) N01),2017,,10125,Technische Universität München (TUM),3,,37620148
327095394,Neutrinomischungsparameter und Anordnung der Neutrinomassen: JUNO und PINGU ((02) N02),2017,,10125,Technische Universität München (TUM),3,,"1873373,1717539"
327105972,Neutrino-Massenmodelle ((03) N03),2017,,10125,Technische Universität München (TUM),3,,88572969
327277434,Sterile Neutrinos mit Beta-Zerfälle und 'short-baseline' Oszillationsexperimente ((04) N04),2017,,10125,Technische Universität München (TUM),3,,"269957621,327277690"
327334420,Neutrinos und Protonen-Zerfall: Signal von großer Vereinheitlichung ((05) N05),2017,,10125,Technische Universität München (TUM),3,,"33769575,233193824"
327337571,Sterile Neutrinos und die Asymmetrie zwischen Materie und Antimaterie im Universum ((06) N06),2017,,10125,Technische Universität München (TUM),3,,203737269
327346525,Direkter dunkler Materie Nachweis: in Richtung des 'Neutrinobodens' für leichte dunkle Materieteilchen ((07) D01),2017,,10125,Technische Universität München (TUM),3,,"37620148,215859447,327346860"
327415303,"Dunkle Materie Produktion an Teilchenbeschleunigern: schnell, präzise und exotisch ((08) D02)",2017,,10125,Technische Universität München (TUM),3,,"327415334,222114980"
327507937,Indirekter dunkler Materie Nachweis: Phänomenologie und Suchen mit IceCube ((09) D03),2017,,10125,Technische Universität München (TUM),3,,"1873373,88572969"
327508126,Quanteneffekte in Dunkelmaterieprozessen ((10) D04),2017,,10125,Technische Universität München (TUM),3,,"88572969,1763694"
327635611,"Axion dunkle Materie: neue experimentelle Forschung, phänomenologische Motivation und theoretischen Hintergrund ((11) D05)",2017,,10125,Technische Universität München (TUM),3,,"1528797,419537,233193824"
327635847,Hoch-energetische Neutrinos von extremen Blazaren: 'multi-messenger' Studien ((12) M01),2017,,10125,Technische Universität München (TUM),3,,"1873373,327635881"
327636247,Suche nach gleichzeitigen transienten Phänomenen hochenergetischer kosmischer Neutrinos: Gammastrahlen- und andere Ausbrüche ((13) M02),2017,,10125,Technische Universität München (TUM),3,,"1488512,1873373"
327868026,Die Diffuse Supernova Neutrino Hintergrund: von der Modellierung zur Erkennung in JUNO ((14) M03),2017,,10125,Technische Universität München (TUM),3,,"1717539,1498731"
327933481,"Teilchenphysik in Supernovae: Flavor Evolution, lepton-Nummer Verletzung und sterile Neutrinos ((16) M05)",2017,,10125,Technische Universität München (TUM),3,,"1528797,1498731"
327949753,Sternmaterie: Supernovae als Quellen von r-Prozesselementen ((17) M06),2017,,10125,Technische Universität München (TUM),3,,195275001
327967367,Stellare Materie: Untersuchungen der Hyperon-Nukleon Wechselwirkung für Neutronensterne ((18) M07),2017,,10125,Technische Universität München (TUM),3,,87221608
327967488,Graduiertenschule ((19) GS [MGK]),2017,,10125,Technische Universität München (TUM),3,,"1717539,203737269"
327967542,Öffentlichkeitsarbeit ((20) PR [Ö]),2017,,10125,Technische Universität München (TUM),3,,1873373
327967584,Zentrale Aufgaben des Sonderforschungsbereichs ((21) Z),2017,,10125,Technische Universität München (TUM),3,,1873373
357238547,Vorhersage von Heterosis in F1 Hybriden auf Grundlage paternaler DNA Methylome (A13#),2017,,10125,Technische Universität München (TUM),3,,259442086
359962457,Metabolische Bildgebung bei krebsbedingter Kachexie (A09*),2017,,10125,Technische Universität München (TUM),3,,"229087782,1690586"
361989939,Adressierung von αvβ3-Integrin für die Bildgebung der Tumorangiogenese und antiangiogenetische Therapie (A10),2017,,10125,Technische Universität München (TUM),3,,60352140
362439780,Therapie-Monitoring des Prostatakarzinoms unter Verwendung von Biomarkern des PI3K-AKT-mTOR- sowie Androgen-Rezeptor-Signalweges (B11*),2017,,10125,Technische Universität München (TUM),3,,1620543
383226896,Kleintier PET/SPECT,2017,2017,10125,Technische Universität München (TUM),1,,1620543
387680803,400 MHz NMR Spektrometer mit drei Beobachtungskanälen,2017,2017,10125,Technische Universität München (TUM),1,,1235056
397650121,Nukleinsäuren und Chromatin unter der Einwirkung von Kräften und Drehmomenten (A11*),2018,,10125,Technische Universität München (TUM),3,,269960802
397701174,Mechanik der Assemblierung von Nukleosom-Arrays (B12*),2018,,10125,Technische Universität München (TUM),3,,1665338
398025001,Mechanik und topologische Umordnung während der DNA Replikation (A12*),2018,,10125,Technische Universität München (TUM),3,,398025345
271451,GRK 267: Sensorische Interaktionen in biologischen und technischen Systemen,1996,2004,10128,Universität der Bundeswehr München,9,,"1031862,1114973,1392012,5291,260476,1379600"
5153957,Integration und Auswirkungen der Ergebnisse der Teilprojekte des Sonderforschungsbereis 255 auf den Gesamtentwurf eines Transatmosphärischen Raumtransportsystems (HTSM) (C 8),1999,2003,10128,Universität der Bundeswehr München,5,,1440453
5342342,Experimentelle Untersuchungen von Stoß/Grenzschicht-Wechselwirkungen und multiplen Wechselwirkungen bei turbulenten Grenzschichten (A 5),1989,2001,10128,Universität der Bundeswehr München,13,,1440453
5362137,Optimierung der Feststoffabscheidung aus dem Ablauf von Tropfkörpern (C 2),1998,2001,10128,Universität der Bundeswehr München,4,,1555264
273459,GRK 788: Wasserstoffbrücken und Wasserstofftransfer,2002,2007,10423,Helmholtz-Zentrum Berlin für Materialien und Energie,6,,"1097145,1334295,1708654,1166608,1462505,1309431,1821462,1171578,1474719,1771356,260610,6196,1244002,1115820,1138467,1174596,1061226,5171,1208730"
5482452,SFB 555: Komplexe nichtlineare Prozesse: Analyse - Simulation - Steuerung - Optimierung,1998,2010,10423,Helmholtz-Zentrum Berlin für Materialien und Energie,13,Mathematik,1253186
5482481,SFB 450: Analyse und Steuerung ultraschneller photoinduzierter Reaktionen,1998,2010,10423,Helmholtz-Zentrum Berlin für Materialien und Energie,13,,1334295
19924577,GRK 1360: Genomische und systembiologische Analyse molekularer Netzwerke,2006,2010,10423,Helmholtz-Zentrum Berlin für Materialien und Energie,5,"Mikrobiologie, Virologie und Immunologie",1441297
182087777,SFB 951: Hybrid Inorganic/Organic Systems (HIOS) for Opto-Electronics,2011,,10423,Helmholtz-Zentrum Berlin für Materialien und Energie,3,,1803113
194424575,GSC 1013: Graduiertenschule für Analytical Sciences Adlershof,2012,,10423,Helmholtz-Zentrum Berlin für Materialien und Energie,3,,"1686386,1130243,990782,1791137,1104544,1630717,1407835,1420241,254185,1821462,1438392,1501605,1166662,1591335,1535937,1752951,1046833,1798677,1170112,1422896,1226008,63649401,1703519"
234149247,"SFB 1109: Molekulare Einblicke in Metalloxid-Wasser-Systeme: Strukturelle Evolution, Grenzflächen und Auflösung",2014,2018,10423,Helmholtz-Zentrum Berlin für Materialien und Energie,5,,1407835
328545488,TRR 227: Ultraschnelle Spindynamik,2018,,10423,Helmholtz-Zentrum Berlin für Materialien und Energie,3,,1408230
5481107,SFB 515: Mechanismen entwicklungs- und erfahrungsabhängiger Plastizität des Nervensystems,1996,2005,10174,Max-Planck-Institut für molekulare Genetik (MPIMG),10,,1181580
5484647,SFB 577: Molekulare Grundlagen klinischer Variabilität monogen bedingter Krankheiten,2001,2009,10174,Max-Planck-Institut für molekulare Genetik (MPIMG),9,,1196255
5485271,"SFB 618: Theoretische Biologie: Robustheit, Modularität und evolutionäres Design lebender Systeme",2002,2013,10174,Max-Planck-Institut für molekulare Genetik (MPIMG),12,Grundlagen der Biologie und Medizin,1634164
19924577,GRK 1360: Genomische und systembiologische Analyse molekularer Netzwerke,2006,2010,10174,Max-Planck-Institut für molekulare Genetik (MPIMG),5,"Mikrobiologie, Virologie und Immunologie",1441297
25065445,SFB 740: Von Molekülen zu Modulen: Organisation und Dynamik zellulärer Funktionseinheiten,2007,2018,10174,Max-Planck-Institut für molekulare Genetik (MPIMG),12,Grundlagen der Biologie und Medizin,"1108143,22545187"
39052126,GSC 203: Berlin-Brandenburg School for Regenerative Therapies,2007,,10174,Max-Planck-Institut für molekulare Genetik (MPIMG),3,Grundlagen der Biologie und Medizin,"1434414,37843193,1196255,415088,1665945,1421910,212156394,1470537,1541954,1383870,1440638,1865831,1225622,993981,1033408,1138491,1311996,1418409,1264580,1417702,1579025"
114933180,TRR 84: Angeborene Immunität der Lunge: Mechanismen des Pathogenangriffs und der Wirtsabwehr in der Pneumonie,2010,,10174,Max-Planck-Institut für molekulare Genetik (MPIMG),3,"Mikrobiologie, Virologie und Immunologie",1295999
138587823,GRK 1631: Internationales Graduiertenkolleg für Myologie,2010,2014,10174,Max-Planck-Institut für molekulare Genetik (MPIMG),5,Grundlagen der Biologie und Medizin,"1365380,1600363,1816285,1447217,1349945,1835871,1816378,1758380,1264580,1172912"
191312833,GRK 1772: Computergestützte Systembiologie,2011,,10174,Max-Planck-Institut für molekulare Genetik (MPIMG),3,Grundlagen der Biologie und Medizin,"1601863,254870131,1595169,26620287,1101773,35758991,1441297,1458949,195146829,139284331,1378314"
194676614,GSC 1091: Berliner Graduiertenschule für Integrative Onkologie (BSIO),2012,,10174,Max-Planck-Institut für molekulare Genetik (MPIMG),3,Grundlagen der Biologie und Medizin,"1808199,1858344,1849184,1685936,1595169,1745141,1380107,1386192,1032347,171030941,1003884,1383870,1869530,1115202,1278440,1374586,6617,1368956,1005661,1163262,63485342,1443426,1250437,1649026"
271473,"GRK 271: Strukturuntersuchungen, Präzisionstests und Erweiterungen des Standardmodells der Elementarteilchenphysik",1996,2005,10806,Deutsches Elektronen-Synchrotron (DESY) Standort Zeuthen,10,,"256669,1271648"
5485680,TRR 9: Computergestützte Theoretische Teilchenphysik,2003,2014,10806,Deutsches Elektronen-Synchrotron (DESY) Standort Zeuthen,12,,"16973646,1763694"
54677919,"GRK 1504: Masse, Spektrum, Symmetrie: Teilchenphysik in der Ära des Large Hadron Colliders",2009,2018,10806,Deutsches Elektronen-Synchrotron (DESY) Standort Zeuthen,10,,"237419694,54678214,1785798,1829309,54678348,1727487,89925786,253229,202328493,54678165,54678336,203261727,1875172,1623307,1334154"
271529,GRK 275: Ökonomie und Komplexität der Sprache,1996,2005,20751708,Leibniz-Zentrum Allgemeine Sprachwissenschaft (ZAS),10,,"1443296,1051144,1555320,1677377,1454127,1049468,1149820,1674206,1005628,1323159,1526856,1478306"
24184485,GSC 86: Berlin School of Mind and Brain,2006,,20751708,Leibniz-Zentrum Allgemeine Sprachwissenschaft (ZAS),3,Mathematik,"1069165,1723002,1398619,1504364,1865097,1127022,28115020,2032295,1397054,1590729,1149820,1634164,1757815,32645370,1718746,1430851,1417684,1211783,1512470,32645408,74013109,5477,1704780,127774658"
271543,GRK 276: Signalerkennung und -umsetzung,1996,2005,10592,Max-Planck-Institut für Infektionsbiologie,10,,"1058858,261044,1108143,1067525,257865,1380107,1419317,1228860,1028342,1609679,1381175,1328585,1300969,1270047,257863,257883,257877,1523809,1040207,1757803"
462190,GRK 1121: Genetische und immunologische Determinanten von Pathogen-Wirt-Interaktionen,2005,2014,10592,Max-Planck-Institut für Infektionsbiologie,10,"Mikrobiologie, Virologie und Immunologie","1628720,468622,1151526,36534869,1419659,468581,1399341,1011842,254185,59327745,462195,1225622,1464665,1404753"
5480983,SFB 507: Die Bedeutung nicht-neuronaler Zellen bei neurologischen Erkrankungen,1995,2007,10592,Max-Planck-Institut für Infektionsbiologie,13,,"1042818,1033408"
5482883,SFB 421: Protektive und pathologische Folgen der Antigenverarbeitung,1999,2008,10592,Max-Planck-Institut für Infektionsbiologie,10,,1134390
5485888,SFB 633: Induktion und Modulation T-zellvermittelter Immunreaktionen im Gastrointestinaltrakt,2003,2015,10592,Max-Planck-Institut für Infektionsbiologie,13,"Mikrobiologie, Virologie und Immunologie",1663548
114933180,TRR 84: Angeborene Immunität der Lunge: Mechanismen des Pathogenangriffs und der Wirtsabwehr in der Pneumonie,2010,,10592,Max-Planck-Institut für Infektionsbiologie,3,"Mikrobiologie, Virologie und Immunologie",1295999
164295104,GRK 1673: Functional Molecular Infection Epidemiology,2010,2015,10592,Max-Planck-Institut für Infektionsbiologie,6,Grundlagen der Biologie und Medizin,"1098464,107806108,1419659,1156997,31518590,1399341,1271715,178239890,1729737,1721483,71677093,165254938,165254938"
251133687,GRK 2046: Parasite Infections: From Experimental Models To Natural Systems,2015,,10592,Max-Planck-Institut für Infektionsbiologie,3,,"1628720,1757791,1419659,468581,1420147,99735262,462195,1419442,251413136,168636949,216665399"
271553,GRK 277: Struktur und Dynamik heterogener Systeme,1997,2005,10268,Universität Duisburg-Essen Campus Duisburg,9,,1045208
271575,"GRK 282: Quantenfeldtheoretische Methoden in der Teilchenphysik, Gravitation und Statistischen Physik und Quantenoptik",1997,2006,10238,Gottfried Wilhelm Leibniz Universität Hannover,10,,1165193
273049,"GRK 615: Interaktion von Modellbildung, Numerik und Software-Konzepten für technisch-wissenschaftliche Problemstellungen",2000,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,10,,1290328
273209,GRK 665: Interferenz und Quanteneffekte und deren Anwendungen,2001,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,9,,"258565,1301631"
5129937,Magnesiumkorrosion - Prozesse und metallurgisce Steuerung - Kurzbezeichnung: Magnesiumkorrosion (A 8),1998,2002,10238,Gottfried Wilhelm Leibniz Universität Hannover,5,,1297774
5130026,Werkstoffgerechte Gießereitechnik und Gießprozesse für Magnesiumlegierungen - Kurzbezeichnung: Gießtechnik (B10),1998,2002,10238,Gottfried Wilhelm Leibniz Universität Hannover,5,,"1086132,1642950"
5159836,Signatur makroskopischer Quantenphänomene der Bose-Einstein-Kondensation (A 08),1998,2007,10238,Gottfried Wilhelm Leibniz Universität Hannover,10,,1319508
5210152,Prozeßintegrierte Qualitätsprüfung beim Plasmaschmelzschneiden (I),1999,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,"1086132,1641963"
5210204,Prozeßintegrierte Qualitätsprüfung beim Unterwasser-Nd:YAG-Laserstrahlschneiden (II),1999,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,"1086132,1373602"
5210262,Aufbau einer prozeßnahen Qualitätsregelung für das Verzahnungsschleifen (III),1999,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,"1399486,1302502"
5210268,Prozeßintegrierte Qualitätsprüfung beim Schmieden (IV),1999,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,1277423
5218484,Werkstoffe für das Präzisionsschmieden (A01),2000,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,12,,"1469378,1631818"
5218578,Erweiterte Simulationsmodelle für das Präzisionsschmieden (A02),2000,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,12,,1469378
5218590,Modellierung und Simulation zur kontrollierten Abkühlung präzisionsgeschmiedeter Bauteile (A03),2000,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,12,,23426048
5218596,Feinbearbeitung von Keramik-Stahl-Verbunden (A04),2000,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,12,,1476750
5218602,Prozessauslegung und Prozessführung beim Präzisionsschmieden (B01),2000,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,12,,1469378
5218614,Innovative Maschinen- und Werkzeugtechnologien zum Präzisionsschmieden (B02),2000,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,12,,1469378
5218632,Prozessintegrierte Wärmebehandlung mit Zweiphasenströmungen (B03),2000,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,12,,112106836
5218662,Hartfeinbearbeitung präzisionsgeschmiedeter Bauteile (B04),2000,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,12,,1476750
5218668,Vollständige fertigungsnahe Geometrieprüfung (B05),2000,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,12,,"112126986,1668436"
5218674,Zerstörungsfreie Bauteilprüfung in der Prozeßkette 'Präzisionsschmieden' (B06),2000,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,12,,1668445
5218760,Positionierung technologischer Schnittstellen (C03),2000,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,12,,1476750
5218766,Planung und Steuerung flexibler Lieferketten zur Herstellung präzisionsgeschmiedeter Bauteile (C04),2000,2011,10238,Gottfried Wilhelm Leibniz Universität Hannover,12,,56031049
5229280,Parameteridentifikation von Rollreibgesetzen bei gummiartigen Materialien (A 1),1999,2002,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,1288285
5244404,Simulation modularer Unterwasserfahrzeuge im Bereich Entwicklung und Bedienertraining (I),1999,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,1086132
5244418,Sensorunterstützte Objekt- und Fehlerkennung für die automatisierte Kanalisationsinspektion (II),1999,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,1302502
5244470,Unterwasser-Plasmafugenhobeln mittels modifiziertem Unterwasser-Plasmabrenner (III),1999,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,3,,"1086132,1641963"
5244502,"Entwicklung, Bau und Erprobung eines flexiblen Unterwasserschweißsystems (IV)",1999,2002,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,1431072
5270318,Präparation von phasenfehlerfreien Atominterferenzen mit Neutralatomen (A 9),2000,2003,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,"1099051,1566042"
5270324,Untersuchung der Wechselwirkung in ultrakalten Bose-Fermi Mischungen (A10),2000,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,10,,1803490
5270586,Interferometrie mit Recyclingmethoden (B 08),2000,2006,10238,Gottfried Wilhelm Leibniz Universität Hannover,7,,"1027813,1697123"
5270682,Phasenkohärenz in Femtosekunden-Superkontinua (B10),2000,2004,10238,Gottfried Wilhelm Leibniz Universität Hannover,5,,1432672
5270688,Untersuchungen zur Reduktion von Quantenrauschbegrenzungen in fasergestützten Ultrakurzpulssystemen durch lineare und nichtlineare Effekte (B11),2000,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,10,,28033644
5288866,Digital Maintenance Engineering - Digitales Verfügbarkeitsmanagementsystem für Fertigungsketten (B 4),2001,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,"1665718,1302502"
5288878,Kennlinienbasierte Verfügbarkeitsoptimierung in der Planungsphase komplexer Montageanlagen (C 4),2001,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,1,,1327036
5356585,Verfügbarkeitssichernde adaptive Steuerung spanender Bearbeitungsanlagen (A 1),1994,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,"1678178,1302502"
5356589,Anlagen-Monitoring mit Ferndiagnose zur präventiven Instandsetzung von Presseanlagen für Blechteile (A 2),1994,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,1277423
5356595,Modellbasierte Verfügbarkeitsoptimierung komplexer Montageanlagen (A 4),1994,2000,10238,Gottfried Wilhelm Leibniz Universität Hannover,7,,1327036
5356603,Schadensinformation und gesicherte Reaktionsstrategien (B 1),1994,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,"1086132,1642950"
5356607,Prozeßstrategien zur reaktionsschnellen Instandsetzung (B 2),1994,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,"1668851,1302502"
5356611,Zuverlässigkeitsprognosen und Schädigungsfrüherkennung von Bauteilen (B 3),1994,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,"1168979,1668445,1086132"
5356615,Verfügbarkeitsbasierte Planung komplexer Produktionsanlagen (C 1),1994,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,"1580466,1302502"
5356619,Logistikgerechte Gestaltung und Steuerung der Instandsetzungsproduktion (C 3),1994,1998,10238,Gottfried Wilhelm Leibniz Universität Hannover,5,,1327036
5356623,Lebenszyklusorientierte Instandhaltungskooperationen (D 1),1994,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,1227780
5356627,Nutzungsbegleitende Anlagenoptimierung (D 2),1994,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,1227780
5356631,Betriebswirtschaftliches Controllingsystem zur Verfügbarkeitssicherung (D 3),1994,2000,10238,Gottfried Wilhelm Leibniz Universität Hannover,7,,"1219460,1288272"
5356635,Informationsmakler für die Systeme einer reaktionsschnellen Verfügbarkeitssicherung (D 4),1995,2000,10238,Gottfried Wilhelm Leibniz Universität Hannover,6,,"1327036,1302502"
5356639,Instandhaltungslogistik von Anlagenbetreibern (YE 1),1994,1999,10238,Gottfried Wilhelm Leibniz Universität Hannover,6,,1250965
5356643,Verwaltung des SFB (Z 1),1994,2001,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,1327036
5357014,Dichtereduzierte und duktilitätsgesteigerte Magnesiumwerkstoffe - Kurzbezeichnung: Dichtereduzierung (A 4),1995,2002,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,"1086132,1642950"
5357036,Umformen von Magnesiumlegierungen - Kurzbezeichnung: Magnesiumumformung (B 2),1995,2002,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,1737290
5357044,FEM-Simulation des Plverpressens und der Massivumformung von Mg-Legierungen - Kurzbezeichnung: FEM-Simulation der Umformung (B 4),1995,2002,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,1277423
5357052,Trennen von dichtereduzierten und kriechbeständigen Magnesiumlegierungen - Kurzbezeichnung: Trennen (B 6),1995,2002,10238,Gottfried Wilhelm Leibniz Universität Hannover,8,,"1668851,1302502"
5362439,Atomoptik für Präzisionsexperimente mit metastabilem Magnesium (A 01),1997,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,1412248
5362442,Kohärente und nichtlineare Atomoptik auf Basis von Bose-Einstein Kondensaten (A 2),1997,2002,10238,Gottfried Wilhelm Leibniz Universität Hannover,6,,1534548
5362446,"Messung, Vergleich und Transfer der Frequenz phasen-kohärenter optischer, atomarer Oszillationen (A 03)",1997,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,"1262053,25105022,1412248"
5362450,Materiewelleninterferometrie mit Molekülen (A 05),1997,2009,10238,Gottfried Wilhelm Leibniz Universität Hannover,13,,"1301631,1696946"
5362454,Optische Interferometrie an gespeicherten Ionen (B 1),1997,2000,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,1297743
5362458,Optische Oszillatoren mit quantenrauschbegrenzter Frequenzstabilität (B 2),1997,2003,10238,Gottfried Wilhelm Leibniz Universität Hannover,7,,1432672
5362466,Optische Molekülstrahl-Frequenznormale (B 4),2000,2003,10238,Gottfried Wilhelm Leibniz Universität Hannover,4,,1150085
