person_id,person_name,institution_id,institution_name
1569434,Dr.-Ing. Michaela Hunze,10238,Gottfried Wilhelm Leibniz Universität Hannover
1099125,Privatdozent Dr. Jochen Hengst,10238,Gottfried Wilhelm Leibniz Universität Hannover
1414416,Professor Dr.-Ing. Karl-Heinz Rosenwinkel,10238,Gottfried Wilhelm Leibniz Universität Hannover
5379,Professor Dr. Helmut Duddeck,10238,Gottfried Wilhelm Leibniz Universität Hannover
1364479,Professor Dr. Harald Behrens,10238,Gottfried Wilhelm Leibniz Universität Hannover
201229052,Professor Dr. Klemens Hammerer,10238,Gottfried Wilhelm Leibniz Universität Hannover
240641479,Dr.-Ing. Kai Martin Litwinski,10238,Gottfried Wilhelm Leibniz Universität Hannover
112106836,Dr.-Ing. Thomas Hassel,10238,Gottfried Wilhelm Leibniz Universität Hannover
1647424,Professorin Dr. Monika Jungbauer-Gans,10238,Gottfried Wilhelm Leibniz Universität Hannover
1339578,Professor Dr.-Ing. Werner Zielke,10238,Gottfried Wilhelm Leibniz Universität Hannover
1235207,Professorin Dr. Ursula Rinas,10238,Gottfried Wilhelm Leibniz Universität Hannover
1706964,Professor Dr.-Ing. Jörg Seume,10238,Gottfried Wilhelm Leibniz Universität Hannover
187191285,Professor Dr. Nils Hoppe,10238,Gottfried Wilhelm Leibniz Universität Hannover
1752689,Dr.-Ing. Ralf Versemann,10238,Gottfried Wilhelm Leibniz Universität Hannover
991025,Professor Dr.-Ing. Erich Barke,10238,Gottfried Wilhelm Leibniz Universität Hannover
74851615,Dr.-Ing. Thomas Fahlbusch,10238,Gottfried Wilhelm Leibniz Universität Hannover
1320417,Professor Dr. Bernd Wellegehausen,10238,Gottfried Wilhelm Leibniz Universität Hannover
1660279,Professorin Dr. Jutta Winsemann,10238,Gottfried Wilhelm Leibniz Universität Hannover
1197239,Professor Dr.-Ing. Christian Müller-Schloer,10238,Gottfried Wilhelm Leibniz Universität Hannover
1793631,"Professor Dr. Stefan Weyer, Ph.D.",10238,Gottfried Wilhelm Leibniz Universität Hannover
358345934,Dr.-Ing. Matthias Wangenheim,10238,Gottfried Wilhelm Leibniz Universität Hannover
282249115,"Dr. David Neave, Ph.D.",10238,Gottfried Wilhelm Leibniz Universität Hannover
1859860,Professor Dr. Patrick Puhani,10238,Gottfried Wilhelm Leibniz Universität Hannover
403204900,Dr.-Ing. Majid Naeimi,10238,Gottfried Wilhelm Leibniz Universität Hannover
1431759,Professor Dr. Karl R. Hofmann,10238,Gottfried Wilhelm Leibniz Universität Hannover
1362644,Professor Dr. Jürgen Böttcher,10238,Gottfried Wilhelm Leibniz Universität Hannover
1584132,Professor Dr. Hans-Peter Braun,10238,Gottfried Wilhelm Leibniz Universität Hannover
130539390,Dr. Jan Philipp Schuchardt,10238,Gottfried Wilhelm Leibniz Universität Hannover
13718275,Professor Dr. Kurt Schneider,10238,Gottfried Wilhelm Leibniz Universität Hannover
105778201,Professor Dr. Maik Schmeling,10238,Gottfried Wilhelm Leibniz Universität Hannover
1391998,Professor Dr. Moritz Knoche,10238,Gottfried Wilhelm Leibniz Universität Hannover
1834744,Professorin Dr. Christine Hatzky,10238,Gottfried Wilhelm Leibniz Universität Hannover
1752549,Professor Dr. Ingo Liefner,10238,Gottfried Wilhelm Leibniz Universität Hannover
316454828,Professor Dr. Daniel D. Schnitzlein,10238,Gottfried Wilhelm Leibniz Universität Hannover
260813947,Dr.-Ing. Olga Gitlein,10238,Gottfried Wilhelm Leibniz Universität Hannover
1705980,Dr.-Ing. Norbert Cottin,10238,Gottfried Wilhelm Leibniz Universität Hannover
388032391,Dr. Lucia Morotti,10238,Gottfried Wilhelm Leibniz Universität Hannover
1290590,Professor Dr. Rolf Sternberg,10238,Gottfried Wilhelm Leibniz Universität Hannover
1632912,Professor Dr.-Ing. Ludger Lohaus,10238,Gottfried Wilhelm Leibniz Universität Hannover
1482051,Professor Dr. Andreas Fissel,10238,Gottfried Wilhelm Leibniz Universität Hannover
1392695,Professor Dr. Georg Guggenberger,10238,Gottfried Wilhelm Leibniz Universität Hannover
214113329,Professorin Dr. Susanne Beck,10238,Gottfried Wilhelm Leibniz Universität Hannover
35694781,Professor Dr. Christian Mikutta,10238,Gottfried Wilhelm Leibniz Universität Hannover
240643021,Professor Dr.-Ing. Roland Lachmayer,10238,Gottfried Wilhelm Leibniz Universität Hannover
1873390,Professor Dr.-Ing. Bernd Geck,10238,Gottfried Wilhelm Leibniz Universität Hannover
281124494,Professor Dr. Joel Greenyer,10238,Gottfried Wilhelm Leibniz Universität Hannover
234492295,Dr. Anna-Maria Welsch,10238,Gottfried Wilhelm Leibniz Universität Hannover
989224,Professor Dr. Georg Auling,10238,Gottfried Wilhelm Leibniz Universität Hannover
212125889,Dr.-Ing. Florian Nürnberger,10238,Gottfried Wilhelm Leibniz Universität Hannover
1446451,Professor Dr. Thomas Rath,10238,Gottfried Wilhelm Leibniz Universität Hannover
18470438,Professor Dr. Thomas A.C. Reydon,10238,Gottfried Wilhelm Leibniz Universität Hannover
1641418,Carmen Gransee,10238,Gottfried Wilhelm Leibniz Universität Hannover
1721558,Professor Dr. Bernd-Dieter Meier,10238,Gottfried Wilhelm Leibniz Universität Hannover
215952836,Professor Dr. Christian Ospelkaus,10238,Gottfried Wilhelm Leibniz Universität Hannover
250489843,Dr. Bernd Schober,10238,Gottfried Wilhelm Leibniz Universität Hannover
1599557,Professor Dr. Uwe Morgner,10238,Gottfried Wilhelm Leibniz Universität Hannover
1668445,Dr.-Ing. Wilfried Reimche,10238,Gottfried Wilhelm Leibniz Universität Hannover
1476750,Professor Dr.-Ing. Berend Denkena,10238,Gottfried Wilhelm Leibniz Universität Hannover
185942882,Eva Lehmann,10238,Gottfried Wilhelm Leibniz Universität Hannover
1469378,Professor Dr.-Ing. Bernd-Arno Behrens,10238,Gottfried Wilhelm Leibniz Universität Hannover
1086132,Professor Dr.-Ing. Heinz Haferkamp,10238,Gottfried Wilhelm Leibniz Universität Hannover
1249875,Professor Dr. Manfred Schenk,10238,Gottfried Wilhelm Leibniz Universität Hannover
1609774,Professor Dr.-Ing. Hans-Dieter Stölting,10238,Gottfried Wilhelm Leibniz Universität Hannover
1463262,Professor Dr. Jens Boch,10238,Gottfried Wilhelm Leibniz Universität Hannover
1288285,Professor Dr.-Ing. Erwin Stein,10238,Gottfried Wilhelm Leibniz Universität Hannover
1413744,Professor Dr. Domenico Giulini,10238,Gottfried Wilhelm Leibniz Universität Hannover
1541237,Dr.-Ing. Ludger Timmen,10238,Gottfried Wilhelm Leibniz Universität Hannover
1564273,Professor Dr. Benno Willke,10238,Gottfried Wilhelm Leibniz Universität Hannover
1716728,Professor Dr. Marian Döhler,10238,Gottfried Wilhelm Leibniz Universität Hannover
15560059,Dr.-Ing. Enrico Mai,10238,Gottfried Wilhelm Leibniz Universität Hannover
1219460,Dr. Michael Pohl,10238,Gottfried Wilhelm Leibniz Universität Hannover
1761751,Dr. Ullrich Finke,10238,Gottfried Wilhelm Leibniz Universität Hannover
263465496,Dr. David Kiss,10238,Gottfried Wilhelm Leibniz Universität Hannover
1606519,Professor Dr.-Ing. Torsten Schlurmann,10238,Gottfried Wilhelm Leibniz Universität Hannover
1580466,Michael Zwick,10238,Gottfried Wilhelm Leibniz Universität Hannover
1301631,Professor Dr. Eberhard Tiemann,10238,Gottfried Wilhelm Leibniz Universität Hannover
1113846,Professor Dr. Klaus Hulek,10238,Gottfried Wilhelm Leibniz Universität Hannover
1875532,Professor Dr.-Ing. Tobias Johannes Ortmaier,10238,Gottfried Wilhelm Leibniz Universität Hannover
1432210,Professor Dr. Siegfried Raasch,10238,Gottfried Wilhelm Leibniz Universität Hannover
1023574,Professor Dr. Jürgen Caro,10238,Gottfried Wilhelm Leibniz Universität Hannover
1690515,Professorin Dr. Barbara Duden,10238,Gottfried Wilhelm Leibniz Universität Hannover
1852564,Professor Dr.-Ing. Markus Fidler,10238,Gottfried Wilhelm Leibniz Universität Hannover
1312580,Professorin Dr. Carla Vogt,10238,Gottfried Wilhelm Leibniz Universität Hannover
1336841,Professor Dr.-Ing. Christian von Zabeltitz,10238,Gottfried Wilhelm Leibniz Universität Hannover
1297774,Dr.-Ing. Phan-Tan Tai,10238,Gottfried Wilhelm Leibniz Universität Hannover
20170509,Stephan Zerbst,10238,Gottfried Wilhelm Leibniz Universität Hannover
1263452,Professor Dr. Jörg Schönherr,10238,Gottfried Wilhelm Leibniz Universität Hannover
23896725,Privatdozent Dr. Frank Colditz,10238,Gottfried Wilhelm Leibniz Universität Hannover
257462002,Dr. Gregory Gerstein,10238,Gottfried Wilhelm Leibniz Universität Hannover
171579473,Professor Dr.-Ing. Dirk Manteuffel,10238,Gottfried Wilhelm Leibniz Universität Hannover
1871257,Privatdozent Dr. Ulrich Krings,10238,Gottfried Wilhelm Leibniz Universität Hannover
1415982,Professor Dr. Marc Steinbach,10238,Gottfried Wilhelm Leibniz Universität Hannover
1297362,Professor Dr. Hans-Jürgen Tantau,10238,Gottfried Wilhelm Leibniz Universität Hannover
1791054,Professor Dr. Knut Smoczyk,10238,Gottfried Wilhelm Leibniz Universität Hannover
1132493,Professor Dr. Andreas Kirschning,10238,Gottfried Wilhelm Leibniz Universität Hannover
1370037,Professor Dr.-Ing. Hans-Heinrich Gatzen,10238,Gottfried Wilhelm Leibniz Universität Hannover
5713,Professor Dr. Walter J. Horst,10238,Gottfried Wilhelm Leibniz Universität Hannover
34773296,Professor Dr.-Ing. Egbert Baake,10238,Gottfried Wilhelm Leibniz Universität Hannover
1727508,Professor Dr. Gunther Seckmeyer,10238,Gottfried Wilhelm Leibniz Universität Hannover
207535274,Dr. Dirk Dorfs,10238,Gottfried Wilhelm Leibniz Universität Hannover
69363317,Professor Dr. Wolfram Bauer,10238,Gottfried Wilhelm Leibniz Universität Hannover
1039511,Professor Dr. Wolfgang Ebeling,10238,Gottfried Wilhelm Leibniz Universität Hannover
1092418,Professor Dr. Joachim Heidberg,10238,Gottfried Wilhelm Leibniz Universität Hannover
1424045,Professorin Dr. Ruth Mayer,10238,Gottfried Wilhelm Leibniz Universität Hannover
1382109,Professor Dr.-Ing. Christian Heipke,10238,Gottfried Wilhelm Leibniz Universität Hannover
1622490,Professor Dr. Andreas Wagener,10238,Gottfried Wilhelm Leibniz Universität Hannover
1654105,Professor Dr. Philipp Sibbertsen,10238,Gottfried Wilhelm Leibniz Universität Hannover
1756799,Privatdozentin Dr. Christina Kalloch,10238,Gottfried Wilhelm Leibniz Universität Hannover
1413932,Professor Dr. Friedrich Dinkelacker,10238,Gottfried Wilhelm Leibniz Universität Hannover
1639136,Professorin Dr. Jutta Papenbrock,10238,Gottfried Wilhelm Leibniz Universität Hannover
1064272,Professor Dr.-Ing. Joachim Ganzert,10238,Gottfried Wilhelm Leibniz Universität Hannover
1740481,Professorin Dr. Traud Winkelmann,10238,Gottfried Wilhelm Leibniz Universität Hannover
1811259,Dr. Gerald Dräger,10238,Gottfried Wilhelm Leibniz Universität Hannover
24122137,Dr. Wulf Menzel,10238,Gottfried Wilhelm Leibniz Universität Hannover
1297497,Professor Dr. Turan Tatlioglu,10238,Gottfried Wilhelm Leibniz Universität Hannover
164766507,Professorin Dr. Ulrike Grote,10238,Gottfried Wilhelm Leibniz Universität Hannover
1116064,Professor Dr. Ronald Imbihl,10238,Gottfried Wilhelm Leibniz Universität Hannover
1518720,Professor Dr.-Ing. Peter Milbradt,10238,Gottfried Wilhelm Leibniz Universität Hannover
284430288,Professor Dr. Andreas Nehring,10238,Gottfried Wilhelm Leibniz Universität Hannover
1534379,Professorin Dr.-Ing. Monika Sester,10238,Gottfried Wilhelm Leibniz Universität Hannover
316984403,Dr. Matteo Broggi,10238,Gottfried Wilhelm Leibniz Universität Hannover
251156439,Professor Roger Bielawski,10238,Gottfried Wilhelm Leibniz Universität Hannover
190678921,"Dr. Sergiy Svitlov, Ph.D.",10238,Gottfried Wilhelm Leibniz Universität Hannover
174353310,Dr. Merianne Alkio,10238,Gottfried Wilhelm Leibniz Universität Hannover
1822223,Michael Hain,10238,Gottfried Wilhelm Leibniz Universität Hannover
1777262,Dr. Holger Eubel,10238,Gottfried Wilhelm Leibniz Universität Hannover
1127452,Professor Dr. Markus Kalesse,10238,Gottfried Wilhelm Leibniz Universität Hannover
1682226,Dr.-Ing. Alexandra Henze,10238,Gottfried Wilhelm Leibniz Universität Hannover
130251988,Dr. Tatjana Hildebrandt,10238,Gottfried Wilhelm Leibniz Universität Hannover
1376625,Professorin Dr. Gabriele Diewald,10238,Gottfried Wilhelm Leibniz Universität Hannover
1617776,Professor Dr. Claus Henning Rüscher,10238,Gottfried Wilhelm Leibniz Universität Hannover
255351898,Dr. Hans Georg Krojanski,10238,Gottfried Wilhelm Leibniz Universität Hannover
201229026,Professorin Dr. Michèle Heurs,10238,Gottfried Wilhelm Leibniz Universität Hannover
1822463,Dr. Frank Stahl,10238,Gottfried Wilhelm Leibniz Universität Hannover
1842864,Privatdozent Dr. Ingo Horn,10238,Gottfried Wilhelm Leibniz Universität Hannover
238481592,Professorin Dr. Eirini Ntoutsi,10238,Gottfried Wilhelm Leibniz Universität Hannover
1791930,Professor Dr. Thomas Brüser,10238,Gottfried Wilhelm Leibniz Universität Hannover
1647599,Professorin Dr. Beate Wagner-Hasel,10238,Gottfried Wilhelm Leibniz Universität Hannover
322914933,Dr. Richard Bluhm,10238,Gottfried Wilhelm Leibniz Universität Hannover
1064660,Professor Dr.-Ing. Heyno Garbe,10238,Gottfried Wilhelm Leibniz Universität Hannover
199444652,Dr. Jens Boy,10238,Gottfried Wilhelm Leibniz Universität Hannover
1653340,Albrecht Rieger,10238,Gottfried Wilhelm Leibniz Universität Hannover
1250449,Professor Dr. Thomas Scheper,10238,Gottfried Wilhelm Leibniz Universität Hannover
1860975,Professor Dr.-Ing. Oliver Kastner,10238,Gottfried Wilhelm Leibniz Universität Hannover
228627326,Dr. Natalija Hohnjec,10238,Gottfried Wilhelm Leibniz Universität Hannover
1427165,Privatdozent Dr. Stefan Dultz,10238,Gottfried Wilhelm Leibniz Universität Hannover
1873292,Dr. Bernd Breidenstein,10238,Gottfried Wilhelm Leibniz Universität Hannover
1258767,Professor Dr. Udo Schmitz,10238,Gottfried Wilhelm Leibniz Universität Hannover
1150495,Privatdozentin Dr. Gerlinde Kretzmer,10238,Gottfried Wilhelm Leibniz Universität Hannover
1825726,Professor Dr. Sascha Schanze,10238,Gottfried Wilhelm Leibniz Universität Hannover
38457685,Professor Dr. Bruce Allen,10238,Gottfried Wilhelm Leibniz Universität Hannover
1582422,Anna Haraldsson,10238,Gottfried Wilhelm Leibniz Universität Hannover
1260611,Privatdozentin Dr. Ulrike Schmieder,10238,Gottfried Wilhelm Leibniz Universität Hannover
219194149,Dr. Sebastian Kühn,10238,Gottfried Wilhelm Leibniz Universität Hannover
1697965,Professor Dr. Oliver Plettenburg,10238,Gottfried Wilhelm Leibniz Universität Hannover
1290328,Professor Dr. Ernst Peter Stephan,10238,Gottfried Wilhelm Leibniz Universität Hannover
1675405,Professor Dr.-Ing. Martin Achmus,10238,Gottfried Wilhelm Leibniz Universität Hannover
279208835,Dr. Bishnu Prasad Khanal,10238,Gottfried Wilhelm Leibniz Universität Hannover
79295829,Professor Dr. Milutin Kovacev,10238,Gottfried Wilhelm Leibniz Universität Hannover
68052601,Professor Dr. Thomas Graf,10238,Gottfried Wilhelm Leibniz Universität Hannover
185942301,Corinna Hoppe,10238,Gottfried Wilhelm Leibniz Universität Hannover
335693830,"Dr. Nikolay Shvetsov-Shilovskiy, Ph.D.",10238,Gottfried Wilhelm Leibniz Universität Hannover
1681985,Professor Dr. Franz Renz,10238,Gottfried Wilhelm Leibniz Universität Hannover
210144706,Dr. Stephan Schuth,10238,Gottfried Wilhelm Leibniz Universität Hannover
271295979,Dr. Saskia Bender,10238,Gottfried Wilhelm Leibniz Universität Hannover
216432198,Dr.-Ing. Jens Twiefel,10238,Gottfried Wilhelm Leibniz Universität Hannover
1793017,Dr.-Ing. Rune Schmidt-jürgensen,10238,Gottfried Wilhelm Leibniz Universität Hannover
1808552,Dr. Heiko Jansen,10238,Gottfried Wilhelm Leibniz Universität Hannover
37702397,Dr.-Ing. Dirk Bormann,10238,Gottfried Wilhelm Leibniz Universität Hannover
1759864,Professor Dr. Helge Küster,10238,Gottfried Wilhelm Leibniz Universität Hannover
183671202,Privatdozent Dr.-Ing. Anas Bouguecha,10238,Gottfried Wilhelm Leibniz Universität Hannover
210250025,Professor Dr. Maik Dierkes,10238,Gottfried Wilhelm Leibniz Universität Hannover
258360,Professor Dr. Franz-Erich Wolter,10238,Gottfried Wilhelm Leibniz Universität Hannover
231909571,Dr. Anne Prenzler,10238,Gottfried Wilhelm Leibniz Universität Hannover
185940975,Nasim Hajibeik,10238,Gottfried Wilhelm Leibniz Universität Hannover
210539920,Dr. Birgit Schampera,10238,Gottfried Wilhelm Leibniz Universität Hannover
1413389,Dr. Hans-Dieter Schmid,10238,Gottfried Wilhelm Leibniz Universität Hannover
1276162,Professor Dr.-Ing. Günter Seeber,10238,Gottfried Wilhelm Leibniz Universität Hannover
279208113,Dr. Christian Gehl,10238,Gottfried Wilhelm Leibniz Universität Hannover
1839062,Dr. Ronald Springer,10238,Gottfried Wilhelm Leibniz Universität Hannover
180421220,Professor Dr. Carsten Klempt,10238,Gottfried Wilhelm Leibniz Universität Hannover
1300926,Professorin Dr. Sigrid Thielking,10238,Gottfried Wilhelm Leibniz Universität Hannover
1254897,Professor Dr. Peter Schlobinski,10238,Gottfried Wilhelm Leibniz Universität Hannover
1077570,Professor Dr.-Ing. Jürgen Graul,10238,Gottfried Wilhelm Leibniz Universität Hannover
1089391,Professor Dr. Thomas Hauf,10238,Gottfried Wilhelm Leibniz Universität Hannover
34876304,Dr. Pietro Altermatt,10238,Gottfried Wilhelm Leibniz Universität Hannover
264712168,Professorin Dr. Susanne Weßnigk,10238,Gottfried Wilhelm Leibniz Universität Hannover
1706465,Professor Dr. Roland Schwarze,10238,Gottfried Wilhelm Leibniz Universität Hannover
1215839,Professor Dr. Herbert Pfnür,10238,Gottfried Wilhelm Leibniz Universität Hannover
165543942,Dr.-Ing. Volker Böß,10238,Gottfried Wilhelm Leibniz Universität Hannover
112126986,Privatdozent Dr.-Ing. Markus Kästner,10238,Gottfried Wilhelm Leibniz Universität Hannover
1409857,Privatdozent Dr. Michael Flohr,10238,Gottfried Wilhelm Leibniz Universität Hannover
1668851,Dr.-Ing. Thomas Friemuth,10238,Gottfried Wilhelm Leibniz Universität Hannover
1792196,Professorin Dr. Nicola Henze,10238,Gottfried Wilhelm Leibniz Universität Hannover
17772796,Professorin Dr. Heidrun Hoppe-Wewetzer,10238,Gottfried Wilhelm Leibniz Universität Hannover
1690454,Professor Dr. Christoph Peterhänsel,10238,Gottfried Wilhelm Leibniz Universität Hannover
1686759,Professor Dr.-Ing. Jürgen Grünberg,10238,Gottfried Wilhelm Leibniz Universität Hannover
1787724,Professor Dr.-Ing. Uwe Haberlandt,10238,Gottfried Wilhelm Leibniz Universität Hannover
988618,Professor Dr. Peter Antes,10238,Gottfried Wilhelm Leibniz Universität Hannover
1436090,Professor Dr. Wolfgang Nejdl,10238,Gottfried Wilhelm Leibniz Universität Hannover
1343997,Professor Dr.-Ing. Hans Jürgen Maier,10238,Gottfried Wilhelm Leibniz Universität Hannover
1412248,Professor Dr. Ernst Maria Rasel,10238,Gottfried Wilhelm Leibniz Universität Hannover
267072377,Dr. Antonina Lavrentieva,10238,Gottfried Wilhelm Leibniz Universität Hannover
392685811,"Dr. Priyanka Parvathi, Ph.D.",10238,Gottfried Wilhelm Leibniz Universität Hannover
